"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","balance"
"190",19,"student","single","unknown","no","yes","no","telephone","apr","tue",396,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"191",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",5368
"192",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",60
"193",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",0
"194",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",179
"195",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",27
"196",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",1169
"197",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",779
"198",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",108
"199",19,"student","single","unknown","no","no","no","cellular","nov","mon",132,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"no",108
"200",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",5368
"201",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",60
"202",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",0
"203",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",179
"204",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",27
"205",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",1169
"206",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",779
"207",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"208",19,"student","single","unknown","no","yes","no","cellular","apr","fri",452,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"209",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",5368
"210",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",60
"211",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",0
"212",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",179
"213",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",27
"214",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",1169
"215",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",779
"216",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",108
"217",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",108
"218",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",5368
"219",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",60
"220",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"221",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",179
"222",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",27
"223",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",1169
"224",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",779
"225",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",108
"226",19,"student","single","unknown","no","yes","no","cellular","apr","mon",159,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",108
"227",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",5368
"228",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",60
"229",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",0
"230",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",179
"231",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",27
"232",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",1169
"233",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",779
"234",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"235",19,"student","single","unknown","no","yes","no","cellular","apr","fri",156,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"236",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",5368
"237",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",60
"238",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",0
"239",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",179
"240",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",27
"241",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",1169
"242",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",779
"243",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"244",19,"student","single","unknown","no","yes","yes","cellular","apr","mon",206,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes",108
"245",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",8860
"246",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",829
"247",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",330
"248",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",179
"249",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",829
"250",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",801
"251",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",479
"252",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",179
"253",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",4137
"254",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",167
"255",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",457
"256",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",2785
"257",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",755
"258",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",8860
"259",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",829
"260",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",330
"261",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",179
"262",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",829
"263",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",801
"264",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",479
"265",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",179
"266",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",4137
"267",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",167
"268",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",457
"269",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2785
"270",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",755
"271",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",8860
"272",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",829
"273",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",330
"274",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",179
"275",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",829
"276",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",801
"277",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",479
"278",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",179
"279",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",4137
"280",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",167
"281",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",457
"282",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",2785
"283",20,"student","single","unknown","no","yes","yes","cellular","apr","fri",180,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",755
"284",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",8860
"285",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",829
"286",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",330
"287",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",179
"288",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",829
"289",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",801
"290",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",479
"291",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",179
"292",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",4137
"293",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",167
"294",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",457
"295",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",2785
"296",20,"student","single","unknown","no","no","no","cellular","may","tue",202,2,12,1,"success",-1.8,93.876,-40,0.697,5008.7,"yes",755
"297",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",8860
"298",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",829
"299",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",330
"300",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",179
"301",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",829
"302",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",801
"303",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",479
"304",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",179
"305",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",4137
"306",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",167
"307",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",457
"308",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",2785
"309",20,"student","single","unknown","no","yes","no","cellular","apr","tue",99,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no",755
"310",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",8860
"311",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",829
"312",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",330
"313",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",179
"314",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",829
"315",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",801
"316",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",479
"317",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",179
"318",20,"student","single","unknown","no","no","no","cellular","apr","fri",342,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no",4137
